Field Sample ID,Location ID,Date Sampled,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Filtered,Leached,Start Depth,End Depth,Elevation
S1757G2,S1757,8/12/2013,Arsenic,6.4,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1758C3,S1758,8/12/2013,Arsenic,6.24,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
S1758D4,S1758,8/12/2013,Arsenic,4.85,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,0
S1759A2,S1759,8/14/2013,Arsenic,8.95,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1759D2,S1759,8/14/2013,Arsenic,7.02,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,0
S1759F2,S1759,8/14/2013,Arsenic,16.8,mg/kg,,Y,SOIL,REG,SB,N,N,10.5,11,0
S1760A2,S1760,8/15/2013,Arsenic,6.36,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1760C1,S1760,8/15/2013,Arsenic,8.98,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,0
S1761A1,S1761,8/16/2013,Arsenic,13.3,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1761A3,S1761,8/16/2013,Arsenic,35,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1761B2,S1761,8/16/2013,Arsenic,40.1,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1761G1,S1761,8/16/2013,Arsenic,3.77,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,0
S1762R1E2,S1762,8/2/2013,Arsenic,29.9,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1763G2,S1763,8/6/2013,Arsenic,69.1,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1766G2,S1766,8/7/2013,Arsenic,3.91,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
#N/A,S1767,8/9/2013,Arsenic,26,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1767G2,S1767,8/9/2013,Arsenic,33.7,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1769G3,S1769,8/12/2013,Arsenic,4.38,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1770G3,S1770,8/13/2013,Arsenic,7.86,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1783G3,S1783,8/28/2013,Arsenic,90.3,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1791B2,S1791,8/29/2013,Arsenic,5.67,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1794R1G2,S1794,9/13/2013,Arsenic,7.74,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1795H3,S1795,9/4/2013,Arsenic,11.9,mg/kg,,Y,SOIL,REG,SB,N,N,15,15.5,0
S1798I2,S1798,9/5/2013,Arsenic,6.89,mg/kg,,Y,SOIL,REG,SB,N,N,16.5,17,0
#N/A,S1798,9/5/2013,Arsenic,5.05,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1801A1,S1801,9/30/2013,Arsenic,13.5,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1801A3,S1801,9/30/2013,Arsenic,149,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1801H3,S1801,9/30/2013,Arsenic,16.4,mg/kg,,Y,SOIL,REG,SB,N,N,15,15.5,0
S1801H4,S1801,9/30/2013,Arsenic,8.18,mg/kg,,Y,SOIL,REG,SB,N,N,15.5,16,0
S1802A2,S1802,10/3/2013,Arsenic,11.4,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1802B4,S1802,10/3/2013,Arsenic,2.85,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,0
#N/A,S1802,10/3/2013,Arsenic,5.19,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
#N/A,S1802,10/3/2013,Arsenic,10.2,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
#N/A,S1803,10/3/2013,Arsenic,10.5,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1803A3,S1803,10/3/2013,Arsenic,8.44,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1804A4,S1804,10/3/2013,Arsenic,10,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
#N/A,S1804,10/3/2013,Arsenic,14.6,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1805A2,S1805,10/3/2013,Arsenic,15.1,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
#N/A,S1805,10/3/2013,Arsenic,14.1,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1806B1,S1806,10/7/2013,Arsenic,9.82,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1806C2,S1806,10/7/2013,Arsenic,5.42,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,0
#N/A,S1807,10/7/2013,Arsenic,30.4,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S18081,S1808,10/7/2013,Arsenic,21.6,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1807A4,S1807,10/7/2013,Arsenic,16.2,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1812G2,S1812,9/9/2013,Arsenic,8.63,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1814F4,S1814,9/9/2013,Arsenic,32,mg/kg,,Y,SOIL,REG,SB,N,N,11.5,12,0
S1820C3,S1820,9/11/2013,Arsenic,2.53,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
#N/A,S1834,10/7/2013,Arsenic,48.8,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
#N/A,S1834,10/7/2013,Arsenic,34.7,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1834A1,S1834,10/7/2013,Arsenic,76.7,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1834D3,S1834,10/7/2013,Arsenic,1.15,mg/kg,J,Y,SOIL,REG,SB,N,N,7,7.5,0
S1837C3,S1837,11/6/2013,Arsenic,8.39,mg/kg,J,Y,SOIL,REG,SB,N,N,5,5.5,0
S1837G4,S1837,11/6/2013,Arsenic,5.89,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1838D1,S1838,11/20/2013,Arsenic,26.4,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1838H2,S1838,11/20/2013,Arsenic,19.4,mg/kg,,Y,SOIL,REG,SB,N,N,14.5,15,0
S1839D1,S1839,11/6/2013,Arsenic,3.41,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1839G3,S1839,11/6/2013,Arsenic,6.16,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1840B1,S1840,11/4/2013,Arsenic,15.2,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1840H1,S1840,11/4/2013,Arsenic,13.5,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1841B3,S1841,11/4/2013,Arsenic,4.67,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1841H1,S1841,11/4/2013,Arsenic,10.7,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1842C3,S1842,11/4/2013,Arsenic,34.4,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1842G3,S1842,11/4/2013,Arsenic,5.7,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
#N/A,S1842,11/4/2013,Arsenic,29.7,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1843B3,S1843,11/4/2013,Arsenic,7.59,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1843G3,S1843,11/4/2013,Arsenic,10.2,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1844B3,S1844,11/21/2013,Arsenic,6.43,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,0
S1844D4,S1844,11/21/2013,Arsenic,161,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,0
S1844G2,S1844,11/21/2013,Arsenic,12.9,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1845A2,S1845,11/19/2013,Arsenic,12.4,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1845G1,S1845,11/19/2013,Arsenic,1.85,mg/kg,J,Y,SOIL,REG,SB,N,N,12,12.5,0
S1846C4,S1846,11/19/2013,Arsenic,8.13,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1847D1,S1847,11/19/2013,Arsenic,30.3,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1847E3,S1847,11/19/2013,Arsenic,5.15,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,0
S1848D1,S1848,11/6/2013,Arsenic,11.2,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1848G4,S1848,11/6/2013,Arsenic,5.26,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1849E1,S1849,11/20/2013,Arsenic,102,mg/kg,,Y,SOIL,REG,SB,N,N,8,8.5,0
S1849F4,S1849,11/20/2013,Arsenic,11.7,mg/kg,,Y,SOIL,REG,SB,N,N,11.5,12,0
S1850D1,S1850,11/5/2013,Arsenic,8.32,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1850G4,S1850,11/5/2013,Arsenic,10.8,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1851F4,S1851,11/5/2013,Arsenic,3.91,mg/kg,,Y,SOIL,REG,SB,N,N,11.5,12,0
S1851G4,S1851,11/5/2013,Arsenic,4.36,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1852F3,S1852,11/5/2013,Arsenic,2.32,mg/kg,J,Y,SOIL,REG,SB,N,N,11,11.5,0
S1852G2,S1852,11/5/2013,Arsenic,5.83,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1853G1,S1853,11/5/2013,Arsenic,3.5,mg/kg,J,Y,SOIL,REG,SB,N,N,12,12.5,0
S1853H1,S1853,11/5/2013,Arsenic,4.95,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,0
S1854D4,S1854,11/5/2013,Arsenic,4.15,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,0
S1854G3,S1854,11/5/2013,Arsenic,5.76,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1855E3,S1855,11/18/2013,Arsenic,97.9,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,0
S1855G4,S1855,11/18/2013,Arsenic,13.7,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1856C1,S1856,12/16/2013,Arsenic,3.66,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,0
S1856F4,S1856,12/16/2013,Arsenic,13.1,mg/kg,,Y,SOIL,REG,SB,N,N,11.5,12,0
S1857B1,S1857,5/5/2014,Arsenic,65.3,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1857E3,S1857,5/5/2014,Arsenic,2.63,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,0
S1858B2,S1858,5/28/2014,Arsenic,23,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1858G3,S1858,5/28/2014,Arsenic,3.42,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1859A2,S1859,5/5/2014,Arsenic,5.29,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1859E4,S1859,5/5/2014,Arsenic,4.05,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1860A2,S1860,5/5/2014,Arsenic,1.9,mg/kg,J,Y,SOIL,REG,SB,N,N,0.5,1,0
S1860E4,S1860,5/5/2014,Arsenic,3.52,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1861B1,S1861,5/2/2014,Arsenic,839,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1861E4,S1861,5/2/2014,Arsenic,4.37,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1862B3,S1862,4/4/2014,Arsenic,6.94,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,0
S1862E2,S1862,4/4/2014,Arsenic,2.84,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
#N/A,S1862,4/4/2014,Arsenic,6.51,mg/kg,,Y,SOIL,FD,SB,N,N,3,3.5,0
S1863A3,S1863,4/9/2014,Arsenic,43.3,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1863E2,S1863,4/9/2014,Arsenic,6.56,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1864B2,S1864,4/4/2014,Arsenic,23.6,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1864E4,S1864,4/4/2014,Arsenic,7.7,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1865D2,S1865,4/7/2014,Arsenic,1.15,mg/kg,J,Y,SOIL,REG,SB,N,N,6.5,7,0
S1865E4,S1865,4/7/2014,Arsenic,8.9,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1866B1,S1866,4/24/2014,Arsenic,9.83,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1866E4,S1866,4/24/2014,Arsenic,13.9,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1867B3,S1867,4/7/2014,Arsenic,6.21,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,0
S1867E4,S1867,4/7/2014,Arsenic,2.91,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1868B3,S1868,4/10/2014,Arsenic,8.03,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,0
S1868E4,S1868,4/10/2014,Arsenic,5.52,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1869C2,S1869,4/10/2014,Arsenic,1.43,mg/kg,J,Y,SOIL,REG,SB,N,N,4.5,5,0
S1869E2,S1869,4/10/2014,Arsenic,22.9,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1870D2,S1870,4/24/2014,Arsenic,12.5,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,0
S1870E2,S1870,4/24/2014,Arsenic,6.56,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1871B2,S1871,4/8/2014,Arsenic,2.94,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1871E4,S1871,4/8/2014,Arsenic,7.97,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1872B3,S1872,4/8/2014,Arsenic,7.65,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,0
S1872E4,S1872,4/8/2014,Arsenic,3.42,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1873B1,S1873,4/9/2014,Arsenic,17.7,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1873E4,S1873,4/9/2014,Arsenic,6.37,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1874A4,S1874,4/10/2014,Arsenic,8.14,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1874E4,S1874,4/10/2014,Arsenic,5.51,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1875A2,S1875,4/24/2014,Arsenic,53.7,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1875E4,S1875,4/24/2014,Arsenic,5.99,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,0
S1876D3,S1876,12/6/2013,Arsenic,20.3,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1876H1,S1876,12/6/2013,Arsenic,4.88,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,0
S1877C3,S1877,12/18/2013,Arsenic,7.68,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
S1877G1,S1877,12/18/2013,Arsenic,2.63,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,0
S1878C4,S1878,11/26/2013,Arsenic,4.76,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1878G4,S1878,11/26/2013,Arsenic,4.9,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1879C4,S1879,11/25/2013,Arsenic,8.04,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1879H1,S1879,11/25/2013,Arsenic,24.1,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,0
S1880G4,S1880,11/25/2013,Arsenic,3.98,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1880B4,S1880,11/26/2013,Arsenic,16.1,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,0
S1881C3,S1881,12/6/2013,Arsenic,3.62,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
S1881G1,S1881,12/6/2013,Arsenic,3.88,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,0
S1882C3,S1882,12/16/2013,Arsenic,8.39,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
S1882G1,S1882,12/16/2013,Arsenic,29.1,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,0
S1883H1,S1883,12/5/2013,Arsenic,3.51,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,0
S1883R1C2,S1883,12/5/2013,Arsenic,13.1,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,0
S1884D3,S1884,12/5/2013,Arsenic,3.22,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1884H1,S1884,12/5/2013,Arsenic,4.26,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,0
#N/A,S1884,12/5/2013,Arsenic,3.67,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1885G2,S1885,11/25/2013,Arsenic,7.41,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1885H2,S1885,11/25/2013,Arsenic,8.86,mg/kg,,Y,SOIL,REG,SB,N,N,14.5,15,0
S1886C4,S1886,11/21/2013,Arsenic,69.7,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1886G4,S1886,11/21/2013,Arsenic,13.4,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1887B2,S1887,11/21/2013,Arsenic,33.2,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1887H2,S1887,11/21/2013,Arsenic,32,mg/kg,,Y,SOIL,REG,SB,N,N,14.5,15,0
S1888D3,S1888,12/5/2013,Arsenic,12.3,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1888G3,S1888,12/5/2013,Arsenic,1.49,mg/kg,J,Y,SOIL,REG,SB,N,N,13,13.5,0
S1889C3,S1889,12/4/2013,Arsenic,6.03,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
S1889F3,S1889,12/4/2013,Arsenic,3.72,mg/kg,,Y,SOIL,REG,SB,N,N,11,11.5,0
S1889G4,S1889,12/4/2013,Arsenic,25.2,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1890D3,S1890,12/4/2013,Arsenic,57.8,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1890G1,S1890,12/4/2013,Arsenic,1.32,mg/kg,J,Y,SOIL,REG,SB,N,N,12,12.5,0
S1891A4,S1891,12/4/2013,Arsenic,4.78,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1891E3,S1891,12/4/2013,Arsenic,3.47,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,0
S1892C4,S1892,11/25/2013,Arsenic,11.8,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1892H1,S1892,11/25/2013,Arsenic,19.2,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,0
S1895A3,S1895,10/21/2013,Arsenic,38.9,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1897B1,S1897,10/22/2013,Arsenic,2420,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1897B1,S1897,10/22/2013,Arsenic,23.3,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1897B1,S1897,10/22/2013,Arsenic,19,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1897B3,S1897,10/22/2013,Arsenic,3.98,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,0
S1900C1,S1900,10/23/2013,Arsenic,70.4,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,0
#N/A,S1900,10/23/2013,Arsenic,78.8,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1907A2,S1907,12/5/2013,Arsenic,20.2,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1908A1,S1908,12/3/2013,Arsenic,11.3,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1909A1,S1909,12/6/2013,Arsenic,13.9,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1910D2,S1910,12/3/2013,Arsenic,5.02,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,0
S1911B1,S1911,12/3/2013,Arsenic,34.9,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1912B4,S1912,12/2/2013,Arsenic,20.4,mg/kg,,Y,SOIL,REG,SB ,N,N,3.5,4,0
S1913A3,S1913,12/5/2013,Arsenic,10.1,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
#N/A,S1913,12/5/2013,Arsenic,10.6,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1914A1,S1914,12/2/2013,Arsenic,31.2,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1921G1,S1921,11/5/2013,Arsenic,19.9,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,0
S1925B2,S1925,11/19/2013,Arsenic,469,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1927D3,S1927,11/20/2013,Arsenic,8.76,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1929D3,S1929,11/21/2013,Arsenic,15.9,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1932E2,S1932,4/2/2014,Arsenic,54.6,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1932F4,S1932,4/2/2014,Arsenic,44.4,mg/kg,,Y,SOIL,REG,SB,N,N,11.5,12,0
S1933E1,S1933,4/2/2014,Arsenic,22.9,mg/kg,,Y,SOIL,REG,SB,N,N,8,8.5,0
S1933F3,S1933,4/2/2014,Arsenic,33.5,mg/kg,,Y,SOIL,REG,SB,N,N,11,11.5,0
S1934C4,S1934,4/3/2014,Arsenic,30.5,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1934D3,S1934,4/3/2014,Arsenic,9.42,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1935C4,S1935,12/19/2013,Arsenic,7.36,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1935G1,S1935,12/19/2013,Arsenic,9.5,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,0
S1936G3,S1936,12/19/2013,Arsenic,4.2,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1936D1,S1936,12/19/2013,Arsenic,2.43,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1937C4,S1937,12/19/2013,Arsenic,10.9,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1937G3,S1937,12/19/2013,Arsenic,11.1,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1938D2,S1938,4/2/2014,Arsenic,5.27,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,0
S1938G2,S1938,4/2/2014,Arsenic,41.3,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1939D4,S1939,4/30/2014,Arsenic,17.7,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,0
S1939G4,S1939,4/30/2014,Arsenic,4.12,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1940E2,S1940,4/28/2014,Arsenic,5.73,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1940F4,S1940,4/28/2014,Arsenic,6.52,mg/kg,,Y,SOIL,REG,SB,N,N,11.5,12,0
S1941E2,S1941,5/1/2014,Arsenic,17.1,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1941G4,S1941,5/1/2014,Arsenic,2.01,mg/kg,J,Y,SOIL,REG,SB,N,N,13.5,14,0
S1942F2,S1942,5/2/2014,Arsenic,4.39,mg/kg,,Y,SOIL,REG,SB,N,N,10.5,11,0
S1942G4,S1942,5/2/2014,Arsenic,2.9,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1943E2,S1943,5/1/2014,Arsenic,11.5,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1943G4,S1943,5/1/2014,Arsenic,3.61,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1944H2,S1944,5/2/2014,Arsenic,3.39,mg/kg,,Y,SOIL,REG,SB,N,N,14.5,15,0
S1944F1,S1944,5/2/2014,Arsenic,5.07,mg/kg,,Y,SOIL,REG,SB,N,N,10,10.5,0
S1945D3,S1945,5/1/2014,Arsenic,5.18,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1945H1,S1945,5/1/2014,Arsenic,1.32,mg/kg,J,Y,SOIL,REG,SB,N,N,14,14.5,0
S1946B1,S1946,4/8/2014,Arsenic,9.53,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1947B3,S1947,4/9/2014,Arsenic,11.6,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,0
S1948B1,S1948,4/9/2014,Arsenic,22.4,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1949B1,S1949,4/9/2014,Arsenic,14.9,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1951D1,S1951,4/10/2014,Arsenic,59.5,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1952D2,S1952,4/10/2014,Arsenic,20.9,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,0
S1953D2,S1953,4/10/2014,Arsenic,41.7,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,0
S1967E3,S1967,3/18/2014,Arsenic,15.9,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,0
S1967E3,S1967,3/18/2014,Arsenic,7.2,ug/l,,Y,SOIL,REG,SB,N,Y,9,9.5,0
S1968C4,S1968,3/20/2014,Arsenic,12.3,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1968C4,S1968,3/20/2014,Arsenic,9.6,ug/l,,Y,SOIL,REG,SB,N,Y,5.5,6,0
S1969C1,S1969,3/18/2014,Arsenic,210,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,0
S1969C1,S1969,3/18/2014,Arsenic,26.9,ug/l,,Y,SOIL,REG,SB,N,Y,4,4.5,0
S1970C1,S1970,3/18/2014,Arsenic,50.6,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,0
S1970C1,S1970,3/18/2014,Arsenic,56.7,ug/l,,Y,SOIL,REG,SB,N,Y,4,4.5,0
S1971B1,S1971,3/17/2014,Arsenic,19.6,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1971B1,S1971,3/17/2014,Arsenic,53.9,ug/l,,Y,SOIL,REG,SB,N,Y,2,2.5,0
